0000000001,1,0.9687461934318153
0000000002,2,0.5258417704885566,0000000001
0000000003,3,0.9651325586143114,0000000001,0000000002
0000000004,4,0.538860384992633,0000000001,0000000002,0000000003
0000000005,5,0.23259922292235313
0000000006,6,0.9546395127257657,0000000005,0000000002
0000000007,7,0.9906035081215298,0000000002,0000000001,0000000003
0000000008,8,0.016604357198620873,0000000006,0000000007
0000000009,9,0.030741156034630696,0000000003,0000000005
0000000010,10,0.35807576884569997,0000000003,0000000001,0000000002
0000000011,11,0.5917595953094108,0000000008,0000000006,0000000007
0000000012,12,0.8902452572921987,0000000001,0000000008,0000000002
0000000013,13,0.5080039237040446,0000000010,0000000007,0000000006
0000000014,14,0.3988038714529524,0000000001,0000000008,0000000013
0000000015,15,0.17598688078442945
0000000016,16,0.34121078280703376,0000000002,0000000004,0000000011
0000000017,17,0.6042627515687106
0000000018,18,0.07926479653982493,0000000011,0000000015,0000000017
0000000395,395,0.9908395137994293,0000000035,0000000039,0000000106,0000000300
0000000396,396,0.4717082895142731,0000000063,0000000141,0000000287,0000000020
0000000397,397,0.8301302648954353,0000000134,0000000069,0000000342,0000000068
0000000398,398,0.6900245714545289,0000000175,0000000206,0000000044,0000000366
0000000399,399,0.20068397857892567,0000000209,0000000092,0000000235,0000000072
0000000400,400,0.40878413988428386,0000000126,0000000217,0000000375,0000000202
0000000401,401,0.9426032221539203,0000000272,0000000131,0000000187,0000000234
0000000402,402,0.16423262583779066,0000000201,0000000112,0000000275,0000000063
0000000403,403,0.7754454687443064,0000000359,0000000130,0000000267,0000000325
0000000404,404,0.42398691340707323,0000000071,0000000066,0000000309,0000000283
0000000405,405,0.38961794201898636,0000000096,0000000173,0000000066,0000000198
0000000406,406,0.543121705490458,0000000369,0000000357,0000000147,0000000237
0000000407,407,0.7741446277496553,0000000128,0000000294,0000000236,0000000094
0000000408,408,0.23500447771051422,0000000373,0000000352,0000000231,0000000353
0000000409,409,0.3087622554533614,0000000345,0000000377,0000000315,0000000254
0000000410,410,0.7943458810517231,0000000407,0000000350,0000000257,0000000036
0000000411,411,0.9468511140472418,0000000066,0000000036,0000000211,0000000353
0000000412,412,0.7640134527051469,0000000139,0000000106,0000000309,0000000082
0000000413,413,0.5227050036690921,0000000359,0000000023,0000000154,0000000247
0000000414,414,0.5585592593280854,0000000334,0000000008,0000000280
0000000415,415,0.5118547866004528,0000000158,0000000303,0000000013,0000000349
0000000416,416,0.7435406010986937,0000000263,0000000293,0000000245,0000000306
0000000417,417,0.3039204615051117,0000000259,0000000357,0000000276,0000000110
0000000418,418,0.7611747677423092,0000000057,0000000055,0000000232,0000000360
0000000419,419,0.7210002554534984,0000000116,0000000334,0000000132,0000000060
0000000420,420,0.7234570839574477,0000000125,0000000132,0000000418,0000000083
0000000421,421,0.10880490403000176,0000000206,0000000371,0000000078,0000000271
0000000422,422,0.9917500039343203,0000000045,0000000228,0000000278,0000000341
0000000423,423,0.20516005560365758,0000000063,0000000005,0000000362
0000000424,424,0.8164184353020825,0000000380,0000000352,0000000305,0000000004
0000000425,425,0.05413756615436813,0000000020,0000000032,0000000382,0000000238
0000000426,426,0.8606952420821786,0000000145,0000000254,0000000397,0000000224
0000000427,427,0.010094203136753107,0000000373,0000000011,0000000166,0000000162
0000000428,428,0.6110690695822921,0000000028,0000000364,0000000261,0000000416
0000000429,429,0.8179846303414336,0000000228,0000000153,0000000297,0000000331
0000000430,430,0.13615971334887736,0000000296,0000000260,0000000201,0000000163
0000000431,431,0.3850708858995377,0000000174,0000000326,0000000042,0000000149
0000000432,432,0.6977465972266412,0000000228,0000000336,0000000309,0000000295
0000000433,433,0.7298964748056449,0000000040,0000000231,0000000141,0000000413
0000000434,434,0.1633257272338626,0000000397,0000000109,0000000256
0000000435,435,0.20208217876743015,0000000003,0000000004,0000000253,0000000138
0000000436,436,0.8004002731437767,0000000394,0000000263,0000000120,0000000254
0000000437,437,0.21720542164024265,0000000226,0000000230,0000000080,0000000325
0000000438,438,0.5952866893455638,0000000053,0000000043,0000000058,0000000261
0000000439,439,0.06034519125517773,0000000270,0000000191,0000000421,0000000181
0000000440,440,0.7564087023074518,0000000051,0000000095,0000000349,0000000331
0000000441,441,0.762223900728344,0000000058,0000000314,0000000109,0000000181
0000000442,442,0.21744257962161892,0000000252,0000000277,0000000015,0000000420
0000000443,443,0.43291721227419366,0000000291,0000000118,0000000038,0000000337
0000000444,444,0.05583604150738708,0000000039,0000000190,0000000080,0000000319
0000000445,445,0.26557474879102455,0000000016,0000000323,0000000406,0000000297
0000000446,446,0.36797058372712454,0000000144,0000000002,0000000401,0000000252
0000000447,447,0.2975688242022178
0000000448,448,0.2798751785312038,0000000181,0000000253,0000000014,0000000056
0000000449,449,0.45353609442395504,0000000070,0000000252,0000000072,0000000081
0000000450,450,0.22608638782007523,0000000251,0000000078,0000000174,0000000031
0000000451,451,0.05974033089378023,0000000450,0000000292,0000000021
0000000452,452,0.3825591586566227,0000000240,0000000057,0000000298,0000000098
0000000453,453,0.7127508226254732,0000000284,0000000386,0000000151,0000000190
0000000454,454,0.5724477388328766,0000000124,0000000137,0000000399,0000000316
0000000455,455,0.04247709173181,0000000154,0000000149,0000000007,0000000120
0000000456,456,0.9691922260768696,0000000212,0000000135,0000000280,0000000167
0000000457,457,0.3382514372826173,0000000081,0000000414,0000000445,0000000013
0000000458,458,0.3776137405500334,0000000194,0000000220,0000000437,0000000331
0000000459,459,0.5827874192635255,0000000033,0000000196,0000000091,0000000356
0000000460,460,0.5584002899932398,0000000199,0000000204,0000000014,0000000124
0000000461,461,0.37882483304491793,0000000110,0000000187,0000000357,0000000263
0000000462,462,0.32319803081486403,0000000232,0000000353,0000000211,0000000033
0000000463,463,0.43952641129378517,0000000008,0000000259,0000000166,0000000090
0000000464,464,0.11365068802964606,0000000263,0000000459,0000000461,0000000089
0000000465,465,0.9760708283003511,0000000124,0000000219,0000000435,0000000443
0000000466,466,0.18495898601365504,0000000463,0000000312,0000000412,0000000037
0000000467,467,0.563095361099497,0000000008,0000000386,0000000420,0000000408
0000000468,468,0.3069123787088014,0000000395,0000000269,0000000301
0000000469,469,0.8152684416252491,0000000322,0000000012,0000000095,0000000193
0000000470,470,0.49541385626957757,0000000255,0000000034,0000000279,0000000302
0000000471,471,0.6314234200647855,0000000178,0000000411,0000000465,0000000408
0000000472,472,0.8438383943415414,0000000053,0000000127,0000000050,0000000367
0000000473,473,0.1302377033499211,0000000219,0000000207,0000000163,0000000438
0000000474,474,0.5519078005692185,0000000433,0000000409,0000000468,0000000254
0000000475,475,0.9151272910334959,0000000086,0000000035,0000000424,0000000472
0000000476,476,0.013705868434981791,0000000287,0000000320,0000000253,0000000338
0000000477,477,0.717592492946448,0000000094,0000000146,0000000169,0000000078
0000000478,478,0.9852976205634831,0000000172,0000000233,0000000463,0000000007
0000000479,479,0.17518581254923915,0000000278,0000000219,0000000392,0000000414
0000000480,480,0.31768249067643767,0000000051,0000000194,0000000077,0000000371
0000000481,481,0.11354986663403999,0000000082,0000000110,0000000114,0000000287
0000000482,482,0.9375137123355726,0000000155,0000000276,0000000430,0000000284
0000000483,483,0.9679501654800277,0000000080,0000000229,0000000248,0000000102
0000000484,484,0.012881733194975428,0000000210,0000000348,0000000027,0000000358
0000000485,485,0.801449710089416,0000000316,0000000024,0000000426,0000000350
0000000486,486,0.27212073795817454,0000000308,0000000027,0000000464,0000000078
0000000487,487,0.5211855870470429,0000000358,0000000009,0000000130,0000000037
0000000488,488,0.11335623359200385,0000000080,0000000251,0000000265,0000000437
0000000489,489,0.8795128503058329,0000000078,0000000330,0000000087,0000000321
0000000490,490,0.13512661812434237,0000000314,0000000327,0000000071,0000000313
0000000491,491,0.3014835958858763,0000000233,0000000148,0000000032,0000000061
0000000492,492,0.1878540692001275,0000000167,0000000236,0000000251,0000000148
0000000493,493,0.9915041960189256,0000000371,0000000235,0000000450,0000000412
0000000494,494,0.6618275446808529,0000000391,0000000474,0000000459,0000000043
0000000495,495,0.998897520821502,0000000366,0000000284,0000000393,0000000054
0000000496,496,0.4920204164251373,0000000408,0000000278,0000000193,0000000169
0000000497,497,0.03999357253669434,0000000492,0000000114,0000000050,0000000363
0000000498,498,0.1424760689760218,0000000421,0000000376,0000000348,0000000091
0000000499,499,0.9187596936855168,0000000488,0000000005,0000000051,0000000110
0000000500,500,0.8793544636397856,0000000011,0000000467,0000000079,0000000365
0000000501,501,0.23785587849563705,0000000155,0000000190,0000000171,0000000108
0000000502,502,0.8427584132246001,0000000389,0000000182,0000000469,0000000299
0000000503,503,0.3757921699926286,0000000077,0000000433,0000000144,0000000323
0000000504,504,0.4531629806981031,0000000127,0000000178,0000000493,0000000202
0000000505,505,0.13487694493483054,0000000161,0000000387,0000000381,0000000115
0000000506,506,0.40535379589221826,0000000356,0000000019,0000000352,0000000231
0000000507,507,0.2851612980491676,0000000183,0000000211,0000000417,0000000436
0000000508,508,0.15984165375293496,0000000378,0000000038,0000000102,0000000229
0000000509,509,0.7605871208917295,0000000490,0000000476,0000000495,0000000332
0000000510,510,0.3976375650294477,0000000492,0000000432,0000000410,0000000227
0000000511,511,0.14542843134705466
0000000512,512,0.9662607604542484,0000000280,0000000036,0000000224,0000000375
0000000513,513,0.640229626694399,0000000495,0000000045,0000000420,0000000302
0000000514,514,0.7618201742715047,0000000466,0000000442,0000000209,0000000259
0000000515,515,0.8366997191679468,0000000062,0000000207,0000000471,0000000244
0000000516,516,0.7494550377711597,0000000423,0000000359,0000000192,0000000031
0000000517,517,0.13760726377676413,0000000484,0000000359,0000000367,0000000370
0000000518,518,0.09603078316375716,0000000177,0000000497,0000000076,0000000481
0000000519,519,0.31052366483202687,0000000154,0000000153,0000000386,0000000331
0000000520,520,0.3022598456128611
0000000521,521,0.581409318538737,0000000035,0000000023,0000000463,0000000069
0000000522,522,0.4059863723613931,0000000065,0000000386,0000000192,0000000339
0000000523,523,0.03327118677370974,0000000409,0000000146,0000000204,0000000357
0000000524,524,0.924045954055329,0000000237,0000000297,0000000139,0000000362
0000000525,525,0.36408707494842396,0000000051,0000000313,0000000400,0000000043
0000000526,526,0.4992147276442973,0000000335,0000000300,0000000089,0000000086
0000000527,527,0.036015935397991604,0000000463,0000000125,0000000168,0000000417
0000000528,528,0.9357505524305826,0000000363,0000000005,0000000150,0000000183
0000000529,529,0.10940921306492761,0000000278,0000000235,0000000395,0000000400
0000000530,530,0.732834596830558,0000000101,0000000041,0000000015,0000000401
0000000531,531,0.8773465318441477,0000000294,0000000189,0000000179,0000000318
0000000532,532,0.8206262927919824,0000000070,0000000218,0000000107,0000000028
0000000533,533,0.8823161153625475,0000000387,0000000129,0000000501,0000000030
0000000534,534,0.4928266364156154,0000000522,0000000202,0000000448,0000000100
0000000535,535,0.6138900843219566,0000000496,0000000350,0000000243,0000000438
0000000536,536,0.15550499625353695,0000000119,0000000514,0000000505,0000000226
0000000537,537,0.22989995968139626,0000000036,0000000265,0000000376,0000000405
0000000538,538,0.07494322813884866,0000000019,0000000069,0000000076,0000000361
0000000539,539,0.6491366632390948,0000000444,0000000470,0000000387,0000000437
0000000540,540,0.8790015770121455,0000000078,0000000427,0000000424,0000000323
0000000541,541,0.9386879347228357,0000000116,0000000115,0000000191,0000000516
0000000542,542,0.4799238388298168,0000000337,0000000302,0000000245,0000000190
0000000543,543,0.5965256110683119,0000000359,0000000249,0000000023,0000000205
0000000544,544,0.1394565809734024,0000000543,0000000269,0000000274,0000000510
0000000545,545,0.9008219718582903,0000000273,0000000509,0000000255,0000000051
0000000546,546,0.8337665808023723,0000000167,0000000061,0000000514
0000000547,547,0.769042916586806,0000000091,0000000483,0000000306,0000000244
0000000548,548,0.11262467981451128,0000000226,0000000485,0000000182,0000000525
0000000549,549,0.5300025885357547,0000000360,0000000096,0000000040,0000000500
0000000550,550,0.008461311534251757,0000000351,0000000190,0000000121,0000000112
0000000551,551,0.9160205213281514,0000000427,0000000540,0000000186,0000000212
0000000552,552,0.7854607259145545,0000000423,0000000045,0000000179,0000000141
0000000553,553,0.09431481873538196,0000000035,0000000068,0000000377,0000000125
0000000554,554,0.1262007931648624,0000000470,0000000213,0000000017,0000000428
0000000555,555,0.6747074541021194,0000000383,0000000510,0000000261,0000000048
0000000556,556,0.17202695360014333,0000000325,0000000425,0000000195,0000000265
0000000557,557,0.44598852842261344,0000000329,0000000239,0000000311
0000000558,558,0.11649685801854645,0000000498,0000000155,0000000100,0000000365
0000000559,559,0.5681540447703877,0000000146,0000000423,0000000286,0000000368
0000000560,560,0.36079369227017083,0000000430,0000000105,0000000386,0000000255
0000000561,561,0.7422704894600393,0000000036,0000000513,0000000423,0000000066
0000000562,562,0.23242540262468597,0000000296,0000000378,0000000431,0000000388
0000000563,563,0.516102455194824,0000000439,0000000054,0000000542,0000000516
0000000564,564,0.6633795178190317,0000000285,0000000158,0000000090,0000000333
0000000565,565,0.7176845653894894,0000000302,0000000064,0000000330,0000000442
0000000566,566,0.48385675191655086,0000000023,0000000186,0000000270,0000000254
0000000567,567,0.933718117871759,0000000104,0000000463,0000000099,0000000382
0000000568,568,0.40754360485917773,0000000460,0000000442,0000000014,0000000206
0000000569,569,0.5970582347373979,0000000547,0000000536,0000000444,0000000289
0000000570,570,0.642711117205683,0000000094,0000000281,0000000380,0000000169
0000000571,571,0.509099343979372,0000000184,0000000187,0000000022,0000000570
0000000572,572,0.3082721348023975,0000000360,0000000406,0000000283,0000000552
0000000573,573,0.6847993291056668,0000000124,0000000268,0000000232,0000000164
0000000574,574,0.6772266788020929,0000000021,0000000324,0000000288,0000000053
0000000575,575,0.7017413526843327,0000000064,0000000309,0000000508,0000000273
0000000576,576,0.7858686976417253,0000000525,0000000554,0000000574,0000000103
0000000577,577,0.5835878887491925,0000000025,0000000382,0000000314,0000000523
0000000578,578,0.6074776157915395,0000000514,0000000173,0000000117,0000000571
0000000579,579,0.17507668004986734,0000000173,0000000498,0000000147,0000000534
0000000580,580,0.642228635761263,0000000499,0000000300,0000000377,0000000063
0000000581,581,0.2773516920077392,0000000201,0000000353,0000000372,0000000299
0000000582,582,0.4172973164460707,0000000262,0000000277,0000000464,0000000241
0000000583,583,0.10550088396866618,0000000106,0000000087,0000000349,0000000391
0000000584,584,0.4241173473058685,0000000320,0000000151,0000000504,0000000287
0000000585,585,0.7441260617155145,0000000108,0000000315,0000000350,0000000009
0000000586,586,0.16441178629766987,0000000302,0000000145,0000000329,0000000386
0000000587,587,0.6107089893082462,0000000052,0000000448,0000000482,0000000182
0000000588,588,0.07852106146100499,0000000412,0000000302,0000000028,0000000018
0000000589,589,0.4679460246922936,0000000256,0000000447,0000000330,0000000410
0000000590,590,0.25737158810196104,0000000534,0000000247,0000000574,0000000070
0000000591,591,0.5824830359559603,0000000257,0000000133,0000000524,0000000562
0000000592,592,0.5980282857513551,0000000261,0000000373,0000000388,0000000444
0000000593,593,0.7592846226806795,0000000326,0000000113,0000000226,0000000175
0000000594,594,0.31461919978518593,0000000426,0000000066,0000000002,0000000422
0000000595,595,0.2553304984461634,0000000230,0000000374,0000000051,0000000177
0000000596,596,0.6457495099115177,0000000569,0000000140,0000000199,0000000543
0000000597,597,0.07236476616680249,0000000479,0000000131,0000000060,0000000110
0000000598,598,0.9486500221920815,0000000017,0000000518,0000000252,0000000512
0000000599,599,0.5476986265255847,0000000075,0000000543,0000000540,0000000142
0000000600,600,0.05047386134238509,0000000511,0000000258,0000000524,0000000232
0000000601,601,0.7919222894029084,0000000106,0000000116,0000000221,0000000047
0000000602,602,0.4464833717131944
0000000603,603,0.3786968979787764,0000000364,0000000090,0000000084,0000000011
0000000604,604,0.7314825696877514,0000000051,0000000549,0000000377,0000000348
0000000605,605,0.31219333723544196,0000000438,0000000559,0000000224,0000000187
0000000606,606,0.17197421023332315,0000000385,0000000488,0000000503,0000000033
0000000607,607,0.28463011225468676,0000000151,0000000322,0000000230,0000000041
0000000608,608,0.03168563073433137,0000000595,0000000525,0000000041,0000000564
0000000609,609,0.669000463274726,0000000306,0000000019,0000000202,0000000030
0000000610,610,0.9666887190252264,0000000267,0000000146,0000000592,0000000142
